
Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
4.4	10	0	0	0	265	137	251	129	
4.5	9	0	0	0	265	137	251	129	
4.6	11	0	0	0	265	137	251	129	
4.7	34	0	0	0	266	134	251	132	
4.8	11	0	0	0	266	134	251	132	
4.9	15	0	0	0	266	134	251	132	
5.0	9	0	0	0	266	134	251	132	
5.1	17	0	0	0	266	134	251	132	

Pre-Reclaim: 0

Sleep for 1000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	19	0	0	0	266	133	251	133	
0.2	14	0	0	0	266	133	251	133	
0.3	17	0	0	0	266	133	251	133	
0.4	12	0	0	0	266	133	251	133	
0.5	11	0	0	0	266	133	251	133	
0.6	14	0	0	0	266	133	251	133	
0.7	9	0	0	0	266	133	251	133	
0.8	18	0	0	0	266	133	251	133	
0.9	10	0	0	0	266	133	251	133	
1.0	13	0	0	0	266	133	251	133	

Wait stablised tot.cpu < 50
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	18	0	0	0	266	133	251	133	
0.2	9	0	0	0	266	133	251	133	
0.3	17	0	0	0	266	133	251	133	
0.4	17	0	0	0	266	133	251	133	
0.5	17	0	0	0	266	133	251	134	
0.6	11	0	0	0	266	133	251	134	
0.7	14	0	0	0	266	133	251	134	
0.8	15	0	0	0	266	133	251	134	
0.9	18	0	0	0	266	133	251	134	
1.0	11	0	0	0	266	133	251	134	
1.1	11	0	0	0	266	133	251	134	
1.2	12	0	0	0	266	133	251	134	
1.3	9	0	0	0	266	133	251	134	
1.4	18	0	0	0	266	133	251	134	
1.5	9	0	0	0	266	133	251	134	
1.6	16	0	0	0	266	133	251	134	
1.7	19	0	0	0	266	133	251	134	
1.8	13	0	0	0	266	133	251	134	
1.9	10	0	0	0	266	133	251	134	
2.0	15	0	0	0	266	133	251	134	
2.1	15	0	0	0	266	133	251	134	
2.2	10	0	0	0	266	133	251	134	
2.4	20	0	0	0	266	133	251	134	
2.5	11	0	0	0	266	133	251	134	
2.6	15	0	0	0	266	133	251	134	
2.7	10	0	0	0	266	133	251	134	
2.8	11	0	0	0	266	133	251	134	
2.9	11	0	0	0	266	133	251	134	
3.0	9	0	0	0	266	133	251	134	
3.1	17	0	0	0	266	133	251	134	
3.2	15	0	0	0	266	133	251	134	
 is stablised at 0.1(s)


AUL Launching... "org.volt.apps"
Wait until usr.cpu CPU usage < 30.0
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
1.9	52	0	0	0	258	89	251	169	
2.0	63	47	0	0	257	88	251	169	
2.1	60	56	0	0	255	86	251	169	
2.2	63	37	0	0	251	80	251	171	
2.3	66	48	0	0	250	80	251	171	
2.4	63	54	0	0	248	77	251	171	
2.5	65	53	0	0	247	77	251	171	
2.6	62	51	0	0	247	77	251	171	
2.7	61	47	0	0	248	77	251	172	
2.8	60	51	0	0	247	76	251	172	
2.9	68	57	0	0	247	76	251	172	
3.0	67	55	0	0	246	75	251	172	
3.1	65	47	0	0	246	75	251	172	
3.2	58	48	0	0	244	72	251	172	
3.4	64	49	0	0	242	71	251	172	
3.5	60	58	0	0	242	70	251	172	
3.6	62	50	0	0	242	70	251	172	
3.7	65	47	0	0	241	70	251	172	
3.8	60	50	0	0	240	68	251	172	
3.9	82	49	0	0	238	67	251	172	
4.0	61	52	0	0	237	65	251	172	
4.1	59	57	0	0	237	65	251	172	
4.2	67	49	0	0	236	65	251	172	
4.3	67	52	0	0	236	63	251	173	
4.4	100	31	0	0	228	55	251	173	
4.5	100	17	0	2	220	43	251	177	
4.6	100	22	0	0	219	42	251	178	
4.7	100	19	0	0	219	40	251	180	
4.9	100	24	0	0	218	37	251	182	
5.0	100	38	0	0	216	34	251	182	
5.1	100	38	0	0	215	33	251	182	
5.2	100	43	0	0	213	31	251	182	
5.3	100	42	0	0	212	30	251	183	
5.4	100	29	0	0	211	29	251	183	
5.5	100	32	0	0	211	29	251	183	
5.7	100	26	0	0	210	26	251	184	
5.8	100	36	0	0	209	23	250	186	
5.9	100	39	0	0	208	22	250	186	
6.0	100	35	0	0	207	21	250	186	
6.2	100	38	0	0	205	16	250	190	
6.3	100	33	0	0	204	14	250	191	
6.4	100	28	0	0	204	13	250	192	
6.5	100	27	0	0	203	12	250	192	
6.6	100	33	0	0	203	11	250	192	
6.7	100	23	0	0	202	11	250	192	
6.8	100	18	0	0	202	10	249	192	
6.9	96	38	0	0	201	10	249	192	
7.0	98	35	0	0	201	9	249	193	
7.1	90	24	0	0	201	8	249	193	
7.2	96	12	0	0	200	7	249	194	
7.3	100	21	0	0	199	6	249	194	
7.4	98	35	13	0	194	3	250	192	
7.6	100	39	35	0	200	10	253	191	
7.7	100	46	20	0	200	11	253	190	
7.8	100	27	24	0	201	12	256	189	
7.9	59	43	2	0	201	12	256	190	
8.0	73	49	0	0	201	12	256	190	
8.1	64	53	0	0	201	11	256	190	
8.2	74	58	0	0	197	8	256	190	
8.3	100	58	12	0	190	2	258	188	
8.4	100	39	16	0	188	4	263	185	
8.5	100	48	5	0	199	17	263	183	
8.6	90	55	0	0	208	24	263	185	
8.7	63	48	0	0	208	24	263	185	
8.8	61	49	0	0	208	24	263	185	
8.9	61	51	0	0	208	24	263	185	
9.0	62	53	0	0	207	23	263	185	
9.1	80	57	0	0	208	24	263	185	
9.2	78	57	0	0	208	24	263	185	
9.3	92	67	0	0	208	24	263	185	
9.4	72	56	0	0	207	23	263	185	
9.5	87	63	0	0	206	22	263	185	
9.6	82	56	0	0	206	22	263	185	
9.8	67	48	0	0	206	22	263	185	
9.9	73	62	0	0	205	21	263	185	
10.0	68	54	0	0	202	18	263	185	
10.1	92	79	0	0	201	16	263	186	
10.2	92	67	0	0	199	14	263	186	
10.3	70	48	0	0	199	14	263	186	
10.4	85	66	0	0	197	11	263	187	
10.5	86	63	4	0	198	12	264	187	
10.6	74	58	0	0	197	11	264	187	
10.7	84	40	12	0	197	10	265	187	
10.8	100	41	12	0	198	10	266	188	
10.9	70	2	4	0	197	10	267	188	
11.0	58	18	2	0	197	8	267	189	
11.1	92	42	25	0	198	12	269	187	
11.2	92	68	2	0	198	12	270	187	
11.3	89	65	7	0	198	12	270	187	
11.4	92	62	11	0	197	12	272	186	
11.5	96	64	16	0	198	12	273	186	
11.6	72	59	2	0	197	11	274	187	
11.7	92	69	6	0	196	10	275	187	
11.8	100	64	18	0	195	10	276	185	
11.9	82	57	10	0	195	11	278	185	
12.0	87	74	0	0	194	10	278	185	
12.1	82	63	0	0	193	9	278	185	
12.2	75	40	0	0	193	9	278	185	
12.3	69	50	0	0	193	9	278	185	
12.4	68	48	0	0	193	9	278	185	
12.5	67	51	0	0	193	9	278	185	
12.7	72	50	0	0	193	9	278	185	
12.8	69	47	0	0	193	8	278	185	
12.9	71	52	0	0	193	8	278	185	
13.0	65	50	0	0	193	8	278	185	
13.1	75	54	0	0	193	8	278	185	
13.2	83	48	0	0	193	8	278	185	
13.3	74	54	0	0	193	8	278	185	
13.4	75	49	0	0	193	8	278	185	
13.5	74	57	0	0	193	8	278	185	
13.6	44	30	0	0	193	8	278	185	
13.7	13	0	0	0	193	8	278	185	
13.8	11	2	0	0	193	8	278	185	
13.9	15	0	0	0	193	8	278	185	
14.0	15	0	0	0	193	8	278	185	
14.1	42	29	0	0	193	8	278	185	
14.2	15	2	0	0	193	8	278	185	
14.3	19	0	0	0	193	8	278	185	
14.4	14	0	0	0	193	8	278	185	
14.5	14	0	0	0	193	8	278	185	
14.6	20	2	0	0	193	8	278	185	
14.7	12	0	0	0	193	8	278	185	
14.8	7	0	0	0	193	8	278	185	
14.9	12	2	0	0	193	8	278	185	
15.0	16	0	0	0	193	8	278	185	
15.1	12	0	0	0	193	8	278	185	
15.2	73	14	0	0	192	8	278	185	
15.3	62	2	0	0	191	6	278	186	
15.4	16	0	0	0	191	6	278	186	
15.5	21	0	0	0	191	6	278	186	
15.6	17	2	0	0	191	6	278	186	
15.7	13	0	0	0	191	6	278	186	
15.8	15	0	0	0	191	6	278	186	
16.0	10	2	0	0	191	6	278	186	
16.1	10	0	0	0	191	6	278	186	
16.2	16	0	0	0	191	6	278	186	
16.3	20	0	0	0	191	6	278	186	
16.4	16	2	0	0	191	6	278	186	
16.5	14	0	0	0	191	6	278	186	
16.6	11	0	0	0	191	6	278	186	
16.7	15	2	0	0	191	5	278	186	
16.8	15	0	0	0	191	5	278	186	
org.volt.apps is stablised at 13.7(s)


Sleep for 3000ms
time	tot.cpu	usr.cpu	kswapd	rescd	mem.av	mem.fr	mem.sw	mem.pc
0.1	18	0	0	0	191	6	278	186	
0.2	11	0	0	0	191	6	278	186	
0.3	14	0	0	0	191	6	278	186	
0.4	18	0	0	0	191	6	278	186	
0.5	13	0	0	0	191	6	278	186	
0.6	14	0	0	0	191	6	278	186	
0.7	9	0	0	0	191	6	278	186	
